Frame 2601: blue, (761.5205078125, 211.2554931640625), (829.04248046875, 271.00628662109375)
Frame 2601: blue, (152.309814453125, 224.89492797851562), (228.84869384765625, 297.0137023925781)
Frame 2601: blue, (695.074951171875, 609.1571044921875), (787.468505859375, 715.6229248046875)
Frame 2601: red, (1013.6044921875, 234.56585693359375), (1085.176513671875, 338.0340576171875)
Frame 2601: blue, (298.7822265625, 520.3104248046875), (357.9764404296875, 573.1968994140625)
Frame 2601: red, (298.72747802734375, 522.8687744140625), (358.51727294921875, 572.4228515625)
Frame 2601: blue, (135.98257446289062, 514.5545043945312), (189.19247436523438, 576.3005981445312)
Frame 2604: blue, (455.2069091796875, 578.7632446289062), (564.6322021484375, 697.0957641601562)
Frame 2604: red, (1075.5693359375, 554.1297607421875), (1148.75537109375, 656.3814697265625)
Frame 2604: blue, (376.26416015625, 187.39508056640625), (428.625732421875, 256.7038879394531)
Frame 2604: red, (135.03167724609375, 515.44677734375), (190.43988037109375, 577.0738525390625)
Frame 2604: blue, (148.17733764648438, 227.92770385742188), (225.94842529296875, 299.9670715332031)
Frame 2604: blue, (776.9183959960938, 208.91880798339844), (844.5901489257812, 274.2059326171875)
Frame 2604: blue, (705.202880859375, 607.4885864257812), (795.389892578125, 714.6231079101562)
Frame 2604: red, (1012.60693359375, 236.964111328125), (1087.175048828125, 347.2880859375)
Frame 2604: blue, (298.3245849609375, 525.279541015625), (354.11767578125, 572.693359375)
Frame 2604: red, (295.50408935546875, 524.1580810546875), (354.37017822265625, 570.8348388671875)
Frame 2607: blue, (459.506103515625, 568.9248046875), (561.2815551757812, 684.069580078125)
Frame 2607: red, (134.32513427734375, 515.46630859375), (191.80523681640625, 576.83447265625)
Frame 2607: red, (1076.47412109375, 551.6171875), (1147.86376953125, 655.994384765625)
Frame 2607: blue, (793.2412109375, 209.313720703125), (856.805908203125, 275.1708984375)
Frame 2607: blue, (712.7108764648438, 605.3251953125), (807.2546997070312, 700.428466796875)
Frame 2607: blue, (139.24490356445312, 227.11328125), (222.05453491210938, 302.54730224609375)
Frame 2607: blue, (369.02276611328125, 191.88729858398438), (415.80474853515625, 250.46762084960938)
Frame 2607: red, (1009.80322265625, 246.35845947265625), (1086.19140625, 350.42071533203125)
Frame 2607: blue, (182.66909790039062, 235.27487182617188), (229.25503540039062, 297.9609680175781)
Frame 2607: blue, (159.90524291992188, 227.79116821289062), (226.09664916992188, 301.4208679199219)
Frame 2610: blue, (462.399658203125, 565.068359375), (549.2628784179688, 668.228759765625)
Frame 2610: red, (135.25436401367188, 513.9720458984375), (193.00857543945312, 576.9881591796875)
Frame 2610: red, (1075.7763671875, 551.0616455078125), (1146.815185546875, 655.2314453125)
Frame 2610: blue, (727.9951171875, 604.0059204101562), (819.072509765625, 699.5497436523438)
Frame 2610: blue, (133.3623046875, 224.3745880126953), (221.05035400390625, 303.67572021484375)
Frame 2610: blue, (810.3193359375, 208.70230102539062), (877.278076171875, 277.1362609863281)
Frame 2610: red, (1010.172119140625, 244.01654052734375), (1082.301025390625, 349.57269287109375)
Frame 2610: blue, (181.59274291992188, 231.72866821289062), (231.07571411132812, 299.1462707519531)
Frame 2613: red, (135.56002807617188, 513.491455078125), (195.83993530273438, 577.1077880859375)
Frame 2613: blue, (736.702392578125, 593.750732421875), (826.8577880859375, 699.1793212890625)
Frame 2613: blue, (461.0926513671875, 553.7685546875), (536.8169555664062, 647.393798828125)
Frame 2613: red, (1075.3189697265625, 550.135009765625), (1147.0421142578125, 655.255126953125)
Frame 2613: blue, (139.65155029296875, 224.39503479003906), (222.73538208007812, 304.0457763671875)
Frame 2613: blue, (826.9038696289062, 206.2284393310547), (889.8865356445312, 275.54803466796875)
Frame 2613: red, (1011.8558959960938, 241.46063232421875), (1082.35595703125, 351.242919921875)
Frame 2613: blue, (288.9215087890625, 524.3468627929688), (344.8089599609375, 572.1818237304688)
Frame 2613: blue, (161.3263702392578, 227.8555908203125), (230.96348571777344, 301.872314453125)
Frame 2616: blue, (735.1607666015625, 584.031982421875), (827.4466552734375, 696.481689453125)
Frame 2616: red, (138.71435546875, 513.3402099609375), (202.38330078125, 577.4066162109375)
Frame 2616: red, (1075.099853515625, 549.712890625), (1147.097412109375, 655.876953125)
Frame 2616: blue, (456.38629150390625, 545.7230224609375), (532.2579956054688, 636.943359375)
Frame 2616: blue, (145.1361846923828, 227.0870361328125), (227.01075744628906, 304.3804931640625)
Frame 2616: blue, (833.3396606445312, 206.7107391357422), (898.4757690429688, 273.86297607421875)
Frame 2616: red, (1013.5828247070312, 245.57058715820312), (1083.213623046875, 353.4963073730469)
Frame 2616: blue, (959.383544921875, 532.0516357421875), (1027.309814453125, 579.895751953125)
Frame 2616: blue, (287.9378662109375, 525.323974609375), (339.460205078125, 570.257568359375)
Frame 2619: blue, (445.4864501953125, 540.6366577148438), (526.8514404296875, 628.5993041992188)
Frame 2619: blue, (739.9597778320312, 578.9239501953125), (826.0216674804688, 686.7894287109375)
Frame 2619: red, (142.17193603515625, 513.731689453125), (205.65350341796875, 576.412109375)
Frame 2619: red, (1074.9219970703125, 549.8821411132812), (1146.6876220703125, 655.4182739257812)
Frame 2619: blue, (144.18353271484375, 228.3948211669922), (230.0870361328125, 305.91546630859375)
Frame 2619: blue, (843.954833984375, 205.48287963867188), (907.503662109375, 270.6510925292969)
Frame 2619: blue, (289.3880615234375, 524.3673095703125), (341.9093017578125, 570.81494140625)
Frame 2619: red, (1013.9722290039062, 246.45770263671875), (1082.541015625, 351.31072998046875)
Frame 2619: blue, (955.3260498046875, 532.0110473632812), (1026.824951171875, 580.7966918945312)
Frame 2619: blue, (935.3951416015625, 541.5758056640625), (981.0416259765625, 585.3411865234375)
Frame 2622: blue, (437.19781494140625, 532.2987060546875), (519.3034057617188, 618.04833984375)
Frame 2622: blue, (743.34619140625, 576.6438598632812), (829.527587890625, 675.6961059570312)
Frame 2622: red, (1074.0189208984375, 549.079345703125), (1146.4735107421875, 654.76806640625)
Frame 2622: red, (142.55252075195312, 512.7535400390625), (210.20962524414062, 577.17236328125)
Frame 2622: blue, (144.45361328125, 228.920654296875), (231.60009765625, 305.75677490234375)
Frame 2622: blue, (952.6981201171875, 531.092041015625), (1027.6905517578125, 581.040771484375)
Frame 2622: red, (1014.8290405273438, 242.42672729492188), (1082.73876953125, 350.9817810058594)
Frame 2622: blue, (290.03338623046875, 525.4500732421875), (343.99664306640625, 572.2227783203125)
Frame 2622: blue, (934.0121459960938, 541.2288818359375), (979.6815795898438, 585.4901123046875)
Frame 2625: blue, (433.2388916015625, 526.803466796875), (513.07421875, 610.665283203125)
Frame 2625: blue, (747.2918701171875, 572.3818359375), (831.7196044921875, 673.5787353515625)
Frame 2625: red, (1074.6573486328125, 548.4305419921875), (1146.1400146484375, 654.3414306640625)
Frame 2625: red, (143.5457763671875, 513.143310546875), (211.55001831054688, 577.7568359375)
Frame 2625: blue, (145.24647521972656, 227.22586059570312), (231.4877471923828, 304.9974670410156)
Frame 2625: blue, (291.3759460449219, 525.054931640625), (345.3758850097656, 573.35986328125)
Frame 2625: red, (1016.3886108398438, 238.88409423828125), (1082.29736328125, 349.12884521484375)
Frame 2625: blue, (953.65380859375, 530.0103149414062), (1027.4190673828125, 582.2640991210938)
Frame 2625: blue, (934.9853515625, 538.65869140625), (982.004638671875, 585.7353515625)
Frame 2628: blue, (434.90191650390625, 523.9475708007812), (510.70416259765625, 601.9439086914062)
Frame 2628: red, (1075.2777099609375, 547.4810791015625), (1146.5794677734375, 655.5687255859375)
Frame 2628: blue, (747.722412109375, 572.4598388671875), (830.0030517578125, 670.3057861328125)
Frame 2628: red, (143.83251953125, 513.3701171875), (212.00372314453125, 577.662353515625)
Frame 2628: blue, (144.2899169921875, 223.98074340820312), (230.3607177734375, 305.5882873535156)
Frame 2628: blue, (290.7976379394531, 523.8333740234375), (344.6152648925781, 572.7025146484375)
Frame 2628: red, (1016.6406860351562, 234.84515380859375), (1081.7255859375, 348.6021728515625)
Frame 2628: blue, (952.8709716796875, 529.7840576171875), (1026.4312744140625, 582.4140625)
Frame 2628: blue, (936.2042236328125, 536.5196533203125), (990.464111328125, 586.2889404296875)
Frame 2631: blue, (436.8057861328125, 521.5673828125), (511.80712890625, 596.8343505859375)
Frame 2631: red, (1075.34130859375, 547.815185546875), (1145.99609375, 656.2120361328125)
Frame 2631: red, (146.79946899414062, 515.7852783203125), (212.28091430664062, 577.9888916015625)
Frame 2631: blue, (744.7957763671875, 573.35595703125), (823.6270751953125, 669.49072265625)
Frame 2631: blue, (143.57080078125, 220.83384704589844), (225.9666748046875, 305.756591796875)
Frame 2631: blue, (290.8502502441406, 523.3345947265625), (340.9303894042969, 569.8394775390625)
Frame 2631: red, (1015.7239990234375, 232.77508544921875), (1081.1925048828125, 348.57147216796875)
Frame 2631: blue, (952.3172607421875, 529.837158203125), (1026.3570556640625, 582.12109375)
Frame 2631: blue, (213.6983642578125, 180.41824340820312), (274.93255615234375, 244.82232666015625)
Frame 2634: blue, (438.94403076171875, 520.791748046875), (513.1347045898438, 593.396728515625)
Frame 2634: red, (1075.007568359375, 548.252197265625), (1146.351318359375, 656.2529296875)
Frame 2634: blue, (740.87548828125, 574.0849609375), (821.228515625, 670.171630859375)
Frame 2634: red, (147.597900390625, 515.4221801757812), (212.02642822265625, 577.2379760742188)
Frame 2634: blue, (289.0077209472656, 522.7225341796875), (339.1313171386719, 569.6939697265625)
Frame 2634: blue, (144.26487731933594, 220.5811767578125), (224.5603790283203, 306.22589111328125)
Frame 2634: red, (1015.5555419921875, 227.9573974609375), (1081.1063232421875, 348.25506591796875)
Frame 2634: blue, (951.32666015625, 529.3492431640625), (1026.4127197265625, 582.066162109375)
Frame 2637: blue, (441.48101806640625, 518.2315673828125), (514.4478149414062, 587.8277587890625)
Frame 2637: red, (1075.253662109375, 548.9927978515625), (1145.115966796875, 655.4119873046875)
Frame 2637: red, (150.79788208007812, 513.10791015625), (211.68698120117188, 574.835693359375)
Frame 2637: blue, (740.40576171875, 573.821533203125), (818.185546875, 666.85400390625)
Frame 2637: blue, (143.7061767578125, 218.10470581054688), (222.55645751953125, 303.7975158691406)
Frame 2637: red, (1013.9794921875, 219.54324340820312), (1078.995849609375, 346.1244201660156)
Frame 2637: blue, (190.0986328125, 181.83206176757812), (238.3253173828125, 243.14852905273438)
Frame 2637: blue, (288.7428283691406, 525.3255615234375), (339.6825256347656, 573.0858154296875)
Frame 2640: blue, (441.9068603515625, 516.6449584960938), (515.8819580078125, 583.7907104492188)
Frame 2640: red, (1075.293701171875, 548.9249267578125), (1145.186767578125, 655.4368896484375)
Frame 2640: red, (149.01988220214844, 512.6683349609375), (210.76890563964844, 575.3953857421875)
Frame 2640: blue, (741.6058349609375, 572.025634765625), (819.9871826171875, 667.375244140625)
Frame 2640: blue, (145.20285034179688, 216.2820587158203), (223.74832153320312, 302.22515869140625)
Frame 2640: red, (1013.643798828125, 243.84033203125), (1079.7216796875, 351.4688720703125)
Frame 2640: blue, (183.894775390625, 184.20062255859375), (232.09521484375, 241.91372680664062)
Frame 2640: red, (1011.7864990234375, 205.2540283203125), (1079.7606201171875, 348.47381591796875)
Frame 2640: blue, (958.368408203125, 528.6727294921875), (1030.4052734375, 580.5533447265625)
Frame 2640: blue, (292.8161926269531, 524.0335693359375), (346.0640563964844, 574.0560302734375)
Frame 2640: red, (174.34127807617188, 182.70150756835938), (228.17926025390625, 241.11080932617188)
Frame 2643: blue, (443.36529541015625, 515.6068725585938), (515.6343383789062, 581.4995727539062)
Frame 2643: red, (1075.597900390625, 548.4541015625), (1145.464599609375, 655.8858642578125)
Frame 2643: red, (146.65567016601562, 512.2565307617188), (210.14434814453125, 575.1460571289062)
Frame 2643: blue, (743.98486328125, 569.8692626953125), (823.0020751953125, 663.7633056640625)
Frame 2643: blue, (146.9931640625, 216.81951904296875), (225.07757568359375, 301.94140625)
Frame 2643: red, (1013.1043090820312, 249.01715087890625), (1079.846923828125, 351.45172119140625)
Frame 2643: red, (171.3356475830078, 182.893798828125), (224.93263244628906, 239.5380859375)
Frame 2643: red, (1011.2247314453125, 195.23634338378906), (1080.3299560546875, 348.8399658203125)
Frame 2643: blue, (175.75750732421875, 185.4564208984375), (225.53952026367188, 240.19256591796875)
Frame 2643: blue, (294.1520690917969, 522.083251953125), (350.0074157714844, 577.3350830078125)
Frame 2646: blue, (445.36724853515625, 514.328125), (515.586181640625, 577.772705078125)
Frame 2646: red, (1075.187744140625, 547.37353515625), (1146.269775390625, 655.220703125)
Frame 2646: red, (145.7279815673828, 512.0161743164062), (209.01661682128906, 574.0082397460938)
Frame 2646: blue, (751.602783203125, 566.598876953125), (829.140380859375, 658.752685546875)
Frame 2646: blue, (150.441162109375, 218.31881713867188), (225.44647216796875, 299.3669128417969)
Frame 2646: red, (1012.6488037109375, 247.59075927734375), (1081.1312255859375, 350.50628662109375)
Frame 2646: red, (167.15077209472656, 182.64645385742188), (220.98826599121094, 238.29824829101562)
Frame 2646: red, (1011.1194458007812, 196.322509765625), (1081.911865234375, 347.204345703125)
Frame 2646: blue, (954.5325927734375, 526.81201171875), (1028.7591552734375, 582.712890625)
Frame 2649: blue, (445.14404296875, 513.2825927734375), (515.4067993164062, 575.6099853515625)
Frame 2649: red, (1074.9931640625, 546.1392822265625), (1146.447265625, 653.856689453125)
Frame 2649: red, (144.80551147460938, 511.7025146484375), (208.32009887695312, 574.3677978515625)
Frame 2649: blue, (766.1719970703125, 561.798828125), (835.0306396484375, 656.7535400390625)
Frame 2649: blue, (144.40380859375, 210.79495239257812), (225.900634765625, 295.9381408691406)
Frame 2649: red, (1011.1483764648438, 247.7303466796875), (1081.30029296875, 348.3895263671875)
Frame 2649: red, (1010.3231201171875, 200.07177734375), (1082.4547119140625, 344.35699462890625)
Frame 2649: blue, (964.11962890625, 528.1761474609375), (1033.3778076171875, 581.3984375)
Frame 2652: blue, (445.13336181640625, 512.5776977539062), (512.70751953125, 573.8579711914062)
Frame 2652: red, (1075.2933349609375, 547.0079956054688), (1147.1993408203125, 653.0374145507812)
Frame 2652: red, (145.69503784179688, 511.4010009765625), (209.26687622070312, 575.5687255859375)
Frame 2652: blue, (142.87237548828125, 204.8269805908203), (225.033447265625, 288.68182373046875)
Frame 2652: blue, (779.2843017578125, 554.9122314453125), (846.0184326171875, 645.72265625)
Frame 2652: red, (1010.4117431640625, 223.85279846191406), (1081.6917724609375, 341.8275146484375)
Frame 2652: red, (1007.306640625, 251.31512451171875), (1078.9013671875, 346.09381103515625)
Frame 2655: blue, (446.1885681152344, 513.7769775390625), (511.9430847167969, 573.1856689453125)
Frame 2655: blue, (783.0159912109375, 550.5878295898438), (857.743896484375, 641.6015014648438)
Frame 2655: red, (1075.46533203125, 547.6119384765625), (1148.46240234375, 651.6063232421875)
Frame 2655: red, (144.26300048828125, 510.454833984375), (210.214111328125, 574.7509765625)
Frame 2655: blue, (142.03399658203125, 203.18626403808594), (224.01751708984375, 287.555419921875)
Frame 2655: red, (1011.3675537109375, 214.76512145996094), (1085.2388916015625, 342.44482421875)
Frame 2655: red, (1008.7276000976562, 253.80987548828125), (1084.0263671875, 346.93048095703125)
Frame 2655: red, (1013.9935302734375, 174.2379150390625), (1081.2098388671875, 339.17205810546875)
Frame 2658: blue, (445.794677734375, 513.2368774414062), (511.244140625, 573.3407592773438)
Frame 2658: blue, (786.5452880859375, 544.017333984375), (861.1502685546875, 638.36279296875)
Frame 2658: red, (1077.5947265625, 545.22216796875), (1151.37353515625, 648.620361328125)
Frame 2658: red, (142.36691284179688, 509.8079833984375), (210.30392456054688, 574.8670654296875)
Frame 2658: red, (1012.9636840820312, 258.33245849609375), (1092.505126953125, 348.73699951171875)
Frame 2658: blue, (139.16586303710938, 204.29061889648438), (222.38131713867188, 287.0396423339844)
Frame 2658: red, (1014.279541015625, 204.4719696044922), (1095.338623046875, 346.57318115234375)
Frame 2658: red, (984.342529296875, 530.2015380859375), (1033.8917236328125, 580.4561767578125)
Frame 2661: blue, (446.5111083984375, 513.6124267578125), (511.9371337890625, 572.9703369140625)
Frame 2661: blue, (791.387939453125, 539.508544921875), (859.423583984375, 631.19970703125)
Frame 2661: red, (1078.197509765625, 543.509521484375), (1152.190185546875, 643.267578125)
Frame 2661: red, (1021.583984375, 177.78334045410156), (1104.111083984375, 353.066162109375)
Frame 2661: red, (142.0855712890625, 511.0009765625), (209.20855712890625, 575.044189453125)
Frame 2661: blue, (134.81680297851562, 201.17031860351562), (220.34518432617188, 289.5191955566406)
Frame 2661: red, (984.06640625, 530.9969482421875), (1033.9599609375, 578.6781005859375)
Frame 2664: blue, (446.3204040527344, 514.2769775390625), (511.3188171386719, 573.2744140625)
Frame 2664: blue, (790.14306640625, 536.6170654296875), (858.90283203125, 625.2471923828125)
Frame 2664: red, (1077.9676513671875, 539.898681640625), (1152.4471435546875, 640.590576171875)
Frame 2664: red, (141.91403198242188, 511.5323486328125), (208.85552978515625, 575.26708984375)
Frame 2664: red, (1038.904052734375, 243.1915283203125), (1126.764404296875, 350.341552734375)
Frame 2664: blue, (122.67559814453125, 196.75588989257812), (216.74600219726562, 293.3692932128906)
Frame 2664: red, (1039.99658203125, 201.30557250976562), (1125.1787109375, 348.4641418457031)
Frame 2664: blue, (136.75344848632812, 191.40570068359375), (220.07870483398438, 254.6151123046875)
Frame 2667: blue, (444.4150390625, 514.939697265625), (512.1769409179688, 573.124267578125)
Frame 2667: blue, (794.1279907226562, 536.7657470703125), (860.3757934570312, 619.9527587890625)
Frame 2667: red, (1083.8988037109375, 532.3497314453125), (1157.6898193359375, 634.0496826171875)
Frame 2667: red, (142.77728271484375, 514.76318359375), (205.21343994140625, 575.3328857421875)
Frame 2667: blue, (115.11756896972656, 208.8146514892578), (206.88401794433594, 298.57647705078125)
Frame 2667: red, (1015.3156127929688, 221.03656005859375), (1077.706787109375, 314.313720703125)
Frame 2667: red, (1068.488525390625, 266.1932067871094), (1154.062255859375, 353.8207702636719)
Frame 2667: blue, (296.483154296875, 516.4940185546875), (357.5367431640625, 577.9263916015625)
Frame 2670: red, (1089.3140869140625, 277.088134765625), (1181.3375244140625, 365.6405029296875)
Frame 2670: blue, (443.67181396484375, 514.3349609375), (512.5183715820312, 573.88330078125)
Frame 2670: blue, (795.5115966796875, 533.457275390625), (864.6705322265625, 613.538818359375)
Frame 2670: red, (1091.0810546875, 531.21826171875), (1165.0078125, 626.350830078125)
Frame 2670: red, (142.15585327148438, 514.771728515625), (203.72711181640625, 575.611572265625)
Frame 2670: blue, (103.37727355957031, 216.02157592773438), (197.2321014404297, 304.0014953613281)
Frame 2670: red, (1015.2431640625, 227.52593994140625), (1077.80029296875, 313.89093017578125)
Frame 2670: blue, (293.70758056640625, 519.6158447265625), (355.06036376953125, 578.5782470703125)
Frame 2670: blue, (156.3458709716797, 187.17706298828125), (212.9007110595703, 246.26345825195312)
Frame 2670: red, (153.18484497070312, 184.06329345703125), (215.12353515625, 246.95706176757812)
Frame 2673: red, (1119.4617919921875, 283.7662353515625), (1212.9102783203125, 372.9869384765625)
Frame 2673: blue, (443.858154296875, 514.315673828125), (512.278564453125, 574.589599609375)
Frame 2673: blue, (800.9805908203125, 533.28173828125), (870.1416015625, 608.9326171875)
Frame 2673: red, (1101.252685546875, 528.4530029296875), (1173.615478515625, 620.936767578125)
Frame 2673: red, (142.57101440429688, 515.0852661132812), (203.78128051757812, 575.7520141601562)
Frame 2673: blue, (86.04920196533203, 220.616455078125), (190.8817138671875, 308.28955078125)
Frame 2673: red, (1010.5831298828125, 233.4041748046875), (1078.9539794921875, 312.8489990234375)
Frame 2673: blue, (148.25079345703125, 186.68112182617188), (216.33795166015625, 245.7679443359375)
Frame 2673: blue, (292.92620849609375, 518.8094482421875), (344.84552001953125, 570.4825439453125)
Frame 2673: red, (150.644287109375, 185.58673095703125), (214.73114013671875, 247.435791015625)
Frame 2676: red, (1145.4644775390625, 282.5461120605469), (1261.9954833984375, 382.5340881347656)
Frame 2676: blue, (443.39501953125, 512.9370727539062), (512.3319091796875, 574.6276245117188)
Frame 2676: blue, (810.6026611328125, 521.19775390625), (880.4437255859375, 602.406982421875)
Frame 2676: red, (1112.23681640625, 527.3707275390625), (1184.69482421875, 613.4061279296875)
Frame 2676: blue, (78.40353393554688, 224.7624969482422), (183.20004272460938, 311.12335205078125)
Frame 2676: red, (144.25445556640625, 514.5426025390625), (203.13644409179688, 574.5943603515625)
Frame 2676: red, (1010.7684326171875, 228.80868530273438), (1079.9334716796875, 311.4819030761719)
Frame 2676: blue, (150.17735290527344, 186.41891479492188), (215.2356719970703, 248.27694702148438)
Frame 2676: blue, (286.211669921875, 522.712158203125), (339.5718994140625, 569.421875)
Frame 2679: blue, (813.82080078125, 522.319580078125), (881.458251953125, 596.30908203125)
Frame 2679: blue, (443.40740966796875, 513.154052734375), (511.51422119140625, 574.859130859375)
Frame 2679: red, (1176.140869140625, 295.1865234375), (1279.906982421875, 390.29345703125)
Frame 2679: blue, (72.4930419921875, 226.71844482421875), (178.36151123046875, 313.77777099609375)
Frame 2679: red, (145.2059326171875, 514.0216064453125), (203.10342407226562, 574.2572021484375)
Frame 2679: red, (1123.3466796875, 529.4345703125), (1191.40478515625, 605.489990234375)
Frame 2679: red, (1012.9337158203125, 224.480224609375), (1081.2933349609375, 310.74920654296875)
Frame 2679: blue, (149.51202392578125, 186.94363403320312), (217.438232421875, 248.8514404296875)
Frame 2679: blue, (279.95263671875, 519.1251831054688), (334.4000244140625, 569.4777221679688)
Frame 2682: blue, (811.7921142578125, 521.9888916015625), (880.1658935546875, 593.3426513671875)
Frame 2682: blue, (443.11822509765625, 512.406982421875), (512.15380859375, 575.3778076171875)
Frame 2682: blue, (73.07077026367188, 225.1304168701172), (178.4901123046875, 314.46990966796875)
Frame 2682: red, (146.1234893798828, 514.2025146484375), (202.92445373535156, 574.2532958984375)
Frame 2682: red, (1201.56787109375, 309.33416748046875), (1280.0, 390.8326416015625)
Frame 2682: red, (1133.7755126953125, 526.0732421875), (1195.0262451171875, 599.97265625)
Frame 2682: blue, (149.377197265625, 187.373046875), (218.18804931640625, 249.64239501953125)
Frame 2682: red, (1016.83154296875, 216.48245239257812), (1085.0546875, 311.5883483886719)
Frame 2682: blue, (276.8738098144531, 518.628173828125), (332.8930969238281, 570.258056640625)
Frame 2682: blue, (1030.47900390625, 210.50906372070312), (1092.52783203125, 281.6122741699219)
Frame 2685: blue, (442.98797607421875, 512.3175048828125), (512.6033325195312, 575.5986328125)
Frame 2685: blue, (809.172119140625, 522.88916015625), (874.756103515625, 591.037353515625)
Frame 2685: blue, (76.05691528320312, 224.6089630126953), (183.34243774414062, 312.84747314453125)
Frame 2685: red, (145.31961059570312, 514.0095825195312), (203.21633911132812, 574.7860717773438)
Frame 2685: red, (1138.177978515625, 523.49951171875), (1197.079833984375, 593.6986083984375)
Frame 2685: red, (1016.2781982421875, 224.0579833984375), (1087.4564208984375, 312.2529296875)
Frame 2685: red, (1234.556640625, 304.61334228515625), (1279.37353515625, 388.80267333984375)
Frame 2685: blue, (148.65042114257812, 187.63037109375), (217.77890014648438, 249.04812622070312)
Frame 2685: blue, (282.51531982421875, 519.6151123046875), (332.845947265625, 568.1641845703125)
Frame 2685: blue, (1035.917236328125, 213.867919921875), (1090.415283203125, 273.72698974609375)
Frame 2688: blue, (443.65008544921875, 512.9010009765625), (513.1243286132812, 575.2109375)
Frame 2688: blue, (77.23973083496094, 224.1456298828125), (184.1326446533203, 312.11639404296875)
Frame 2688: blue, (806.5015258789062, 524.4508056640625), (869.1521606445312, 589.4359130859375)
Frame 2688: red, (147.32838439941406, 512.2048950195312), (204.9195098876953, 574.1497192382812)
Frame 2688: red, (1016.122314453125, 221.25372314453125), (1091.39013671875, 314.0186767578125)
Frame 2688: red, (1144.9754638671875, 522.5556640625), (1198.0072021484375, 589.604736328125)
Frame 2688: blue, (147.87460327148438, 188.66079711914062), (216.56607055664062, 247.4307861328125)
Frame 2688: blue, (282.73101806640625, 520.63671875), (331.61383056640625, 568.9847412109375)
Frame 2691: blue, (443.7647705078125, 513.5537109375), (512.7025146484375, 574.908447265625)
Frame 2691: blue, (805.1249389648438, 526.4263305664062), (866.6984252929688, 588.9227905273438)
Frame 2691: blue, (77.29878234863281, 223.73081970214844), (183.64576721191406, 311.6473388671875)
Frame 2691: red, (146.61013793945312, 513.5529174804688), (203.69027709960938, 574.3831176757812)
Frame 2691: red, (1018.817138671875, 210.87364196777344), (1101.295166015625, 315.7166748046875)
Frame 2691: red, (1147.7679443359375, 522.849609375), (1198.9488525390625, 585.78271484375)
Frame 2691: blue, (148.97247314453125, 189.18353271484375), (216.47964477539062, 246.6318359375)
Frame 2691: blue, (282.24395751953125, 519.88427734375), (330.62274169921875, 569.0009765625)
Frame 2694: blue, (443.4185791015625, 513.5010986328125), (512.3924560546875, 575.0943603515625)
Frame 2694: blue, (804.1464233398438, 525.9085083007812), (867.3770141601562, 590.1300659179688)
Frame 2694: red, (146.72018432617188, 514.1134033203125), (202.67916870117188, 574.4693603515625)
Frame 2694: blue, (80.40463256835938, 224.29714965820312), (182.82894897460938, 310.9882507324219)
Frame 2694: red, (1150.364990234375, 519.162109375), (1202.143310546875, 583.78173828125)
Frame 2694: red, (1028.8953857421875, 219.36331176757812), (1114.5394287109375, 317.3438415527344)
Frame 2694: blue, (149.619384765625, 188.8966064453125), (216.77496337890625, 246.98126220703125)
Frame 2694: blue, (279.98486328125, 518.514404296875), (330.470458984375, 570.42138671875)
Frame 2697: blue, (443.85479736328125, 513.43017578125), (512.3253173828125, 574.416748046875)
Frame 2697: blue, (81.92743682861328, 223.77987670898438), (181.37347412109375, 309.9833679199219)
Frame 2697: red, (145.92584228515625, 514.8966064453125), (202.1041259765625, 574.3355712890625)
Frame 2697: blue, (804.5994873046875, 525.995849609375), (869.4395751953125, 591.077392578125)
Frame 2697: red, (1147.801513671875, 521.6541748046875), (1198.808349609375, 584.4066162109375)
Frame 2697: red, (1046.96923828125, 223.89984130859375), (1131.15673828125, 314.18414306640625)
Frame 2697: blue, (150.28054809570312, 189.20217895507812), (216.17105102539062, 246.18991088867188)
Frame 2697: blue, (277.2152404785156, 517.749755859375), (329.7923278808594, 571.897216796875)
Frame 2700: blue, (444.73211669921875, 513.6300048828125), (510.59674072265625, 574.4993896484375)
Frame 2700: blue, (805.991455078125, 525.0658569335938), (872.165283203125, 592.0084838867188)
Frame 2700: red, (144.18389892578125, 515.8469848632812), (201.39364624023438, 574.4435424804688)
Frame 2700: blue, (81.94168090820312, 225.81048583984375), (181.97000122070312, 310.196044921875)
Frame 2700: red, (1147.159912109375, 520.9117431640625), (1198.517822265625, 584.2698974609375)
Frame 2700: red, (1064.314453125, 225.6001739501953), (1147.3994140625, 314.21612548828125)
Frame 2700: blue, (151.26092529296875, 188.46798706054688), (215.74066162109375, 245.64456176757812)
Frame 2700: blue, (1026.040283203125, 209.81692504882812), (1085.339111328125, 266.3176574707031)
Frame 2700: blue, (274.59722900390625, 517.197265625), (329.64166259765625, 571.30859375)
Frame 2703: blue, (442.1764831542969, 513.4173583984375), (508.3128967285156, 574.6182861328125)
Frame 2703: blue, (808.198974609375, 524.3383178710938), (876.6767578125, 593.3681030273438)
Frame 2703: red, (143.98272705078125, 516.9248046875), (201.6722412109375, 574.795654296875)
Frame 2703: blue, (81.91047668457031, 224.55474853515625), (182.08616638183594, 310.33392333984375)
Frame 2703: red, (1146.2923583984375, 520.2493896484375), (1198.5772705078125, 585.27490234375)
Frame 2703: blue, (149.375, 188.43630981445312), (216.4306640625, 246.74673461914062)
Frame 2703: blue, (1031.050048828125, 208.17735290527344), (1088.370361328125, 267.08544921875)
Frame 2703: red, (1079.364990234375, 227.60569763183594), (1162.077392578125, 312.4459228515625)
